"galaxy number" x y "aperture radius" "galaxy type" counts "counts error" background magnitude "magnitude error" 
1091 1879 3683 8.5 E6 6291.702457955984 79.32025250814563 3422.8098318240623 15.80307955965593 0.025978104427638652
1092 329 425 5.0 E1 3669.518272425248 60.57654886526013 3429.4335548172758 16.38847736345653 0.03541607444849785
1093 1774 709 5.0 E2 4144.206730769235 64.3755134408203 3415.5048076923076 16.256396470637196 0.03292820905545077
1094 36 2076 6.363961030678928 E2 5595.790140845083 74.8050141424028 3417.2661971830985 15.930346453097936 0.0277046968486948
1095 1831 2307 3.5 E4 1132.4215384615418 33.65147156457711 3429.9353846153845 17.66497969755637 0.0759437801194185
1096 945 2347 4.949747468305833 E3 3481.3349282296504 59.00283830655649 3422.502392344498 16.445635481515836 0.03656689988454944
1097 1797 2813 5.656854249492381 E3 3609.4687500000173 60.078854433153246 3426.66875 16.40639178465521 0.035771784019190754
1098 2134 2930 4.242640687119285 E2 2476.784110535409 49.76729961064202 3418.307426597582 16.815279617860543 0.04523338378674526
1099 2028 2984 5.0 E0 4381.830845771161 66.19539897735461 3424.30679933665 16.19586097940184 0.03186374054974262
1100 2026 3050 5.0 E0 2049.447300771203 45.270821737308935 3423.8303341902315 17.020908111493267 0.05110963810777579
1101 1588 3524 7.0710678118654755 E4 5566.252454417955 74.60732172124901 3433.368863955119 15.936092750900427 0.02778650801580969
1102 1411 3616 5.5 E4 3334.4141104294395 57.74438596460646 3433.0168711656443 16.49245116221023 0.037544627298234094
1103 307 4342 4.242640687119285 E3 2974.8056537102425 54.541778974564465 3417.9858657243817 16.616353504484152 0.04029275587578889
1104 81 0 1.5 E0 275.14035087719276 16.58735515014955 3413.964912280702 19.201114283038574 0.20663221123423195
1105 2149 1342 5.5 E1 4810.684698608951 69.35909960927226 3429.12828438949 16.094482766619926 0.030181166352068637
1106 787 2097 6.0 E1 4869.990936555895 69.78532035145999 3424.7432024169184 16.081179617603777 0.029969328827827595
1107 1717 3061 7.0 E2 5170.058344640431 71.90311776717634 3435.290366350068 16.01626138955121 0.028964246633242114
1108 1279 4167 4.949747468305833 E3 3047.5263157894824 55.20440485857521 3420.3556618819775 16.59013133875893 0.03969110257378795
1109 1605 297 5.5 E2 5309.847512038512 72.86870049643065 3413.491171749599 15.987294876972006 0.028530779253552668
1110 1168 413 9.899494936611665 E4 5394.558139534893 73.44765577971086 3433.232558139535 15.970110304895021 0.028277892057920615
1111 1952 429 4.949747468305833 E1 4894.602870813387 69.96143845586215 3409.904306220096 16.075706348523905 0.029882760882795192
1112 1092 828 4.949747468305833 E0 4183.6035313001685 64.6807817771258 3423.715890850722 16.246123697736657 0.03274431794023644
1113 1803 1609 4.242640687119285 E2 3395.60103626943 58.271785936844516 3415.112262521589 16.472708356380323 0.03712837717144614
1114 1437 1961 3.5355339059327378 E1 1974.2257462686557 44.43226019761605 3419.4533582089553 17.061507971677003 0.05237175265622953
1115 388 2053 6.5 E1 6872.905817174487 82.90299039946923 3421.750692520776 15.707149018505273 0.024779341848690174
1116 2124 2600 4.5 E2 3559.8951310861303 59.66485675073837 3419.8838951310863 16.42140698867837 0.036073411053164285
1117 947 3525 7.0710678118654755 E2 6227.933895921218 78.91725981001379 3429.9521800281295 15.814140014340158 0.026121849444676333
1118 10 41 2.121320343559643 E3 356.2857142857156 18.875532159007214 3408.5714285714284 18.92050397717933 0.17125143282271857
1119 459 186 6.0 E1 4788.546391752568 69.19932363652529 3424.9852724594994 16.099490751875194 0.03026143989462602
1120 1147 305 6.0 E4 4183.670658682613 64.68130068793154 3431.0718562874254 16.24610627685913 0.032744007233696464
1121 57 360 6.363961030678928 E4 6424.48787446504 80.1529030944297 3417.962910128388 15.78040371557861 0.025687035826669712
1122 1576 1994 3.5355339059327378 E0 2296.272897196262 47.919441745457156 3416.6953271028037 16.897441250284846 0.04748164169410513
1123 903 3087 5.0 E2 2578.8538587849034 50.782416826938274 3436.1050903119867 16.771433170558225 0.04408494456255694
1124 1704 3490 5.656854249492381 E2 4099.96870342773 64.03099798869084 3431.219076005961 16.26804864599366 0.0331384272113179
1125 419 3606 3.5355339059327378 E1 2156.751391465678 46.4408375405276 3421.3580705009276 16.96549978274338 0.04944320209020526
1126 2290 3656 4.949747468305833 E0 4737.793918918924 68.83163457974047 3414.4087837837837 16.111059584562266 0.030447987384290734
1127 124 937 4.242640687119286 E2 3625.9371727748785 60.215755187283655 3419.4677137870854 16.401449313172684 0.03567319621310946
1128 720 1528 4.0 E5 1164.6886543535584 34.12753513445644 3425.5963060686017 17.634475387812923 0.07450382310714013
1129 2293 1545 4.949747468305833 E3 3018.3009868421177 54.93906612641061 3426.8569078947367 16.600593635716137 0.039929832924157395
1130 1650 1546 5.0 E2 2727.167400881057 52.22228835354744 3414.145374449339 16.710720507687583 0.04255138293175183
1131 1228 1597 5.65685424949238 E1 4587.820349761506 67.73345074452878 3422.4451510333865 16.145983991440225 0.031020642447362527
1132 1363 1619 4.5 E1 3418.745454545466 58.470038947699244 3423.6848484848483 16.465333084365383 0.03697435620322328
1133 1496 1746 4.949747468305833 E1 4323.96160000001 65.75683690689516 3416.9136 16.210295428900285 0.032113399434330246
1134 2248 2234 7.0710678118654755 E2 4664.415349887147 68.29652516700354 3425.1851015801353 16.128006960302862 0.030724080014193383
1135 811 3160 4.949747468305833 E1 2613.4551282051298 51.12196326634111 3432.8141025641025 16.75696238033532 0.04371352759410945
1136 1739 3297 4.242640687119286 E0 2879.455497382198 53.66055811657383 3430.7958115183246 16.651724072997276 0.041121969410845734
1137 2360 3733 4.242640687119286 E3 2865.940936863536 53.53448362376849 3413.615071283096 16.65683191015946 0.041243415634610946
1138 1651 3779 4.242640687119285 E1 3126.01554404146 55.910782001698564 3422.3506044905007 16.56252216697998 0.039069437317676044
1139 2064 3819 4.949747468305833 E3 3782.444444444448 61.50158082882462 3418.4573268921094 16.355568605154474 0.034774256277546864
1140 1407 3906 4.949747468305833 E1 2817.1228070175384 53.076574936760366 3427.8070175438597 16.675485550934987 0.04169062498530407
1141 241 662 8.0 E3 9295.953980099539 96.41552769185853 3422.978855721393 15.379265087340874 0.0212732562632213
1142 1898 1362 8.485281374238571 E5 8223.566442952986 90.68388193583789 3421.4107382550337 15.512349485778524 0.022593013576120497
1143 1213 1435 4.949747468305833 E3 3975.0575999999855 63.048057860650914 3418.1296 16.301641434700596 0.03375432092564769
1144 1897 2090 5.0 E3 4167.958677685955 64.55972953541514 3416.710743801653 16.25019148851193 0.032816973879791864
1145 1031 2271 5.0 E1 3968.0487804878107 62.99245018641369 3425.5934959349593 16.303557493911544 0.03378989527037869
1146 858 2723 7.0710678118654755 E2 6240.325183374091 78.99572889323885 3437.7530562347188 15.811981946601119 0.026093710660592382
1147 2136 3623 5.5 E3 4633.456869009573 68.06950028470587 3420.2667731629394 16.13523718824272 0.03084289545773541
1148 82 3714 5.65685424949238 E2 4752.994011976061 68.94196118457947 3420.5958083832334 16.107581832118875 0.030391745363564353
1149 887 4025 4.242640687119285 E2 2504.305699481861 50.043038471718134 3421.784110535406 16.803281645228935 0.0449156499778918
1150 1268 9 5.65685424949238 E4 4051.2686567164383 63.64957703485891 3432.2636815920396 16.281022389905296 0.03337454763427122
1151 0 103 1.0 E0 129.46478873239448 11.378259477283619 3419.5352112676055 20.019620832597116 0.36212154294408855
1152 662 936 7.778174593052023 E2 8023.930680359411 89.57639577678603 3424.431322207959 15.5390320797259 0.022873968935620242
1153 1691 1666 4.949747468305833 E4 1712.5963302752207 41.383527281700154 3418.3600917431195 17.215862477281753 0.05750532432447952
1154 1395 2104 4.242640687119285 E0 3223.1103448275744 56.77244353405598 3417.9103448275864 16.529312064849794 0.03833740921055339
1155 1320 2513 5.656854249492381 E1 4596.881188118812 67.80030374650848 3429.4034653465346 16.14384180240974 0.03098510222497182
1156 1644 2864 6.5 E3 4224.768678160918 64.99822057688132 3436.337643678161 16.235492663264147 0.032555425550956786
1157 905 3113 4.949747468305833 E1 2449.9274193548426 49.4967415023943 3436.314516129032 16.82711695423214 0.045549464270573874
1158 636 3176 6.363961030678928 E3 1735.2659574468162 41.656523588110616 3435.9202127659573 17.201584882874833 0.05700728232137538
1159 468 3222 5.0 E3 1434.816000000008 37.87896513897928 3428.144 17.408009472600696 0.06470527067746916
1160 2290 3772 3.5 E1 2190.700934579432 46.80492425567456 3412.8971962616824 16.948542266192923 0.048945798685100315
1161 31 3803 4.242640687119285 E1 3238.5440414507834 56.90820715372066 3416.6044905008634 16.524125481333776 0.03822461563193037
1162 1421 4343 4.242640687119286 E2 2676.47857142857 51.73469407881494 3419.5607142857143 16.731090573348098 0.04305871945818127
1163 2219 352 4.242640687119286 E0 3439.652849740935 58.64855368839827 3406.7253886010362 16.458713467008472 0.03683679484189487
1164 118 414 7.0 E3 7448.961165048551 86.30736448906634 3422.242718446602 15.619760724755125 0.023759098563307966
1165 943 711 5.0 E1 3445.524752475235 58.698592423287586 3427.818481848185 16.456861564471335 0.036798425291110624
1166 2307 1236 6.0 E1 4829.7863894139955 69.49666459200755 3429.0680529300566 16.09018019172901 0.030112430605398595
1167 1396 1411 4.242640687119285 E2 3020.8344827586116 54.96211861599416 3415.7172413793105 16.59968267472963 0.03990897699826256
1168 2205 1959 11.0 E3 12723.886714727074 112.80020706863563 3419.4922760041195 15.038450515562882 0.018447408115040725
1169 1947 2036 4.5 E3 3184.2348993288597 56.42902532676654 3413.5553691275168 16.542487255194416 0.03862578396437931
1170 2054 3117 4.5 E0 3216.8799999999974 56.71754578611452 3427.1321739130435 16.531412848452142 0.03838321221828477
1171 2113 3534 4.5 E2 3605.087394957977 60.042379990786316 3419.9697478991598 16.40771050649596 0.03579814682852801
1172 1669 3945 4.242640687119285 E2 3191.0224137930986 56.48913536064345 3419.1224137931035 16.540175363260758 0.03857498905934431
1173 1265 59 5.0 E1 3157.0417495029906 56.1875586718536 3422.5685884691848 16.551799187129703 0.038831213113764786
1174 1975 99 5.65685424949238 E4 5394.488888888896 73.44718434963247 3409.474074074074 15.970124242721663 0.028278095890490136
1175 1187 120 5.0 E2 2786.6777583187454 52.788992776134165 3423.5954465849386 16.687283121700084 0.04197648017310969
1176 1120 264 5.0 E1 3172.164524421581 56.32197195075454 3427.3856041131107 16.546610740180327 0.03871658620571426
1177 690 406 10.606601717798213 E5 10043.3762057878 100.21664635073257 3427.4887459807073 15.295300672891903 0.020506781304396975
1178 1004 572 7.0 E2 6396.218181818171 79.976360143596 3431.1651515151516 15.785191826063896 0.02574809208492765
1179 741 1089 8.0 E1 10417.359447004626 102.06546647620156 3431.3917050691243 15.255605876037306 0.020161230189550593
1180 1230 1350 5.0 E1 4397.17426710096 66.31119262312329 3418.4902280130295 16.19206580562291 0.031798525507964095
1181 1176 2626 4.949747468305833 E1 3003.467304625203 54.80389862614888 3431.213716108453 16.605942728417705 0.040052565608709456
1182 1875 2659 4.242640687119285 E2 2619.80334728034 51.18401456783494 3424.4142259414225 16.754328268262036 0.04364631940427023
1183 706 2828 7.7781745930520225 E3 6654.14359637774 81.57293421458947 3428.641655886158 15.742269578234579 0.025208386309100064
1184 948 3485 5.0 E1 3320.9185667752326 57.62741159183911 3432.2475570032575 16.496854434335688 0.03763825463121154
1185 1585 3538 4.242640687119285 E0 2075.494140625 45.557591470851484 3431.552734375 17.007196220876054 0.05069129669077763
1186 1114 3587 7.0710678118654755 E5 4954.442359249309 70.38779978980241 3431.961126005362 16.062513049682153 0.029675487615679712
1187 326 4268 4.949747468305833 E3 2889.7369308600223 53.75627340934286 3423.204047217538 16.647854229333618 0.04103024592194114
1188 839 60 4.0 E2 1685.3975903614432 41.0535941223353 3425.1807228915663 17.233244078329392 0.05811827292106927
1189 527 100 6.5 E1 6151.5000000000255 78.4314987744084 3426.3837209302324 15.827547429142081 0.02629767054134154
1190 1092 1208 7.0710678118654755 E0 7909.230148048462 88.9338526549281 3421.9246298788694 15.554664467212088 0.023041209137358395
1191 1683 1682 5.656854249492381 E1 4867.532994923847 69.76770739334816 3420.3553299492387 16.081727739753628 0.02997801702059587
1192 1867 1915 4.242640687119285 E2 2904.1137931034377 53.88983014543132 3415.3137931034485 16.642465926241265 0.04090294346123933
1193 620 2325 5.0 E2 3814.129870129878 61.75864206837678 3421.7662337662337 16.346511308560295 0.03460021878960762
1194 787 2609 4.242640687119285 E2 2568.8840830449885 50.68416008029519 3427.2301038062283 16.775638730410144 0.0441935890536499
1195 142 3305 6.363961030678928 E2 5947.086592178752 77.11735597243172 3420.4120111731845 15.864239344843272 0.02678777828769705
1196 1567 3375 6.363961030678928 E1 3760.504347826084 61.32295123219433 3444.582608695652 16.361884762156265 0.034896284354593854
1197 1886 724 6.363961030678928 E1 7979.14245810053 89.32604579908667 3412.8128491620114 15.545109452615366 0.022938753272144494
1198 885 3157 4.949747468305833 E1 2906.665594855318 53.91350104431466 3434.990353697749 16.641512324824824 0.040880463758235716
1199 1243 3473 4.949747468305833 E1 2451.256157635471 49.51016216531179 3440.231527093596 16.82652825590219 0.0455336834994785
1200 1894 3689 6.0 E3 4868.346642468254 69.7735382682307 3424.720508166969 16.081546265324643 0.029975140119795192
1201 55 3802 5.5 E3 4235.571428571446 65.0812678777192 3421.395962732919 16.232719974824207 0.03250639528998624
1202 269 1 1.0 E0 137.5343915343915 11.727505767825974 3406.4656084656085 19.953971723929442 0.34591450547595404
1203 316 120 4.949747468305833 E1 3870.654664484453 62.21458562495175 3421.4108019639934 16.330538935561442 0.034296014273447244
1204 1035 123 5.656854249492381 E1 4070.773472429227 63.80261336676756 3425.365126676602 16.275807660663645 0.033279378307284134
1205 1064 141 7.0710678118654755 E3 6718.12466487937 81.96416695653882 3423.743967828418 15.731879853585225 0.025080298027790708
1206 839 701 5.656854249492381 E1 4160.865443425064 64.50477070283301 3427.085626911315 16.252040821141808 0.032850075001768245
1207 510 734 5.0 E2 3267.337662337676 57.16063035287204 3424.7922077922076 16.514514952828666 0.03801669546552743
1208 1697 750 4.242640687119285 E2 3093.663793103443 55.62071370544829 3410.1637931034484 16.573817213609814 0.03932231264433917
1209 1578 1213 4.242640687119285 E2 3193.2879310344706 56.50918448389138 3414.187931034483 16.539404801034976 0.03855807720957012
1210 432 1647 6.363961030678928 E2 6256.213483146043 79.09622925997195 3420.0842696629215 15.809221100249989 0.026057777355312478
1211 522 1792 7.5 E1 9157.241379310308 95.6934761585674 3422.2528735632186 15.39558834481019 0.021428051036970187
1212 601 2039 7.0 E3 6783.156462585021 82.35992024392095 3425.578231292517 15.721420413089472 0.024952341195570774
1213 1639 2120 5.656854249492381 E3 4416.0872781065245 66.45364759068177 3419.463017751479 16.187405879849383 0.03171869250847475
1214 1600 2281 4.5 E1 3573.4278523490007 59.77815531069022 3422.6459731543623 16.417287454743065 0.035990339116674305
1215 731 2354 4.949747468305833 E1 3250.9871382636557 57.01742837294274 3423.088424437299 16.51996187170122 0.03813436534187854
